"";"shan";"aspt";"poly";"ovov";"rich";"typo";"RR"
"I1119400160713";3,09458420650198;4,64;0,432487355492756;0,269057927560433;43;34;"IRR T"
"I1119400230610";1,35331556869983;3,7;0,574084547277688;0,447873926832891;16;34;"IRR T"
"I1131500160611";3,02481300835517;4,42857142857143;0,399143645424402;0,143184867484598;35;34;"IRR T"
"I1131500160713";2,6350478006456;4,31578947368421;0,464167903905432;0,279186876458366;30;34;"IRR T"
"I1131500210612";2,66710187675209;4,05882352941176;0,448349884285301;0,228432651758559;28;34;"IRR T"
"I1133000020913";2,1270244068218;5,19047619047619;0,451822372825161;0,28837808330391;34;34;"IRR T"
"I1133000100510";2,78345811731907;5,88235294117647;0,438275089513907;0,308316805175842;32;34;"IRR T"
"I1133000150612";3,3716090999431;5,4;0,401893941788765;0,234780895521321;40;34;"IRR T"
"I1133000180609";2,5568446089103;5,66666666666667;0,43839730528214;0,315326937280362;29;34;"IRR T"
"I1133000200907";2,88749252071136;4,75;0,442743504346745;0,380499652377021;23;34;"IRR T"
"I1133000280911";3,35185789712335;5,72;0,347770867321899;0,217238194582046;44;34;"IRR T"
"I1133300150713";3,20653152541148;5,8;0,425447013281059;0,248066439787768;26;34;"IRR T"
"I1133300150910";2,39600448823147;6,0625;0,438001894815409;0,290382308719978;33;34;"IRR T"
"I1133300160611";3,21476702058665;5,33333333333333;0,408549828144526;0,230170944718979;34;34;"IRR T"
"I1133300200612";2,64872805478351;5,78947368421053;0,422253981863883;0,252884196997059;32;34;"IRR T"
"I1134000150713";2,79786052757127;3,94117647058824;0,466476734559154;0,350363890287109;31;34;"IRR T"
"I1134000150910";2,55922744749721;3,5;0,46759099783928;0,386547791228441;19;34;"IRR T"
"I1134000160611";2,76529775227793;3,6;0,448469506696352;0,373086557468498;22;34;"IRR T"
"I1134000210612";2,69144383235605;3,57142857142857;0,438342054877182;0,344013286178974;22;34;"IRR T"
"I1134500150713";2,57052143488833;5,52173913043478;0,391537238904193;0,220729516495627;39;34;"IRR T"
"I1134500210510";2,86892256497995;5,22222222222222;0,398208953227897;0,290158933565633;44;34;"IRR T"
"I1134500230409";3,10048736994771;5,45833333333333;0,406022074219098;0,262700636903661;38;34;"IRR T"
"I1134500250707";2,03367011361359;4,39130434782609;0,383049680547815;0,32526754946317;31;34;"IRR T"
"I1134500270712";2,70321362769272;5;0,358132625137848;0,253189792068143;47;34;"IRR T"
"I1134500290411";2,57409046055382;5,04347826086957;0,388090036414074;0,199676194181958;40;34;"IRR T"
"I1137000101005";3,19571305260519;5,80769230769231;0,349340779993496;0,242635738823191;40;34;"IRR T"
"I1137000110607";3,17502972253408;5,35714285714286;0,336736868941331;0,245974412190185;44;34;"IRR T"
"I1137000130710";2,0618053504545;5,42857142857143;0,32537892523968;0,226504015066381;30;34;"IRR T"
"I1137000150713";1,69917508129606;5,55;0,338156671485908;0,207557965112837;38;34;"IRR T"
"I1137000171006";3,90198468101462;5,48484848484848;0,325253670149857;0,230163480993951;56;34;"IRR T"
"I1137000210606";3,31546423427192;5;0,354701928982382;0,247392930064097;48;34;"IRR T"
"I1137000241007";3,14480331578756;4,85714285714286;0,36819953344024;0,263393584886626;42;34;"IRR T"
"I1137000260505";2,36549087723496;5;0,428920879592149;0,28684003628971;31;34;"IRR T"
"I1137000270712";2,23711415015284;5,53333333333333;0,328069283156334;0,206994661085881;45;34;"IRR T"
"I1137000280411";2,46710564153701;5,5;0,335558906708373;0,193977866468969;47;34;"IRR T"
"I1138100091106";2,50184734594259;4,8;0,384646904560149;0,28043250651252;42;34;"IRR T"
"I1138100120412";2,85389743264315;5,45454545454545;0,438953228141397;0,26370405139979;34;34;"IRR T"
"I1138100121005";2,51428365648622;5,31578947368421;0,381710791545991;0,274082788387851;39;34;"IRR T"
"I1138100130706";3,16280749129899;4,76190476190476;0,42928174652039;0,291452091454655;38;34;"IRR T"
"I1138100140910";3,03866249300357;5,52380952380952;0,376945587614312;0,234994775736808;37;34;"IRR T"
"I1138100150713";3,02544368833192;5,27777777777778;0,462471408663013;0,305325146091437;26;34;"IRR T"
"I1138100180411";2,7031796769274;5,4;0,447602806153932;0,270428689285656;32;34;"IRR T"
"I1138100190505";2,7965665259992;5,33333333333333;0,432609346861552;0,266610773566023;37;34;"IRR T"
"I1138100190707";2,81448888846662;5,4;0,382482855589933;0,239795598729378;48;34;"IRR T"
"I1138100271107";2,92704219571428;5,08695652173913;0,369491381244088;0,277635056800831;39;34;"IRR T"
"I1138100280410";2,89055033562975;5,3;0,445744609455698;0,261872349371013;33;34;"IRR T"
"I1138300030613";3,17736683725392;5,62962962962963;0,371588784207174;0,206777008335494;48;34;"IRR T"
"I1138300050706";3,43934775616097;5,40909090909091;0,388502663280129;0,252728515359826;41;34;"IRR T"
"I1138300091106";4,17800215985619;5,89189189189189;0,332098067890276;0,196623322039875;64;34;"IRR T"
"I1138300120412";3,26016894593172;5,76;0,388825181341959;0,233552303155747;49;34;"IRR T"
"I1138300120607";3,97367022294268;5,06666666666667;0,316669656125013;0,190876355320229;55;34;"IRR T"
"I1138300121005";3,41709811611509;5,48387096774194;0,361121117162117;0,204229692703876;62;34;"IRR T"
"I1138300130509";3,39689727983481;5,10714285714286;0,328328902242214;0,207387537425883;62;34;"IRR T"
"I1138300140910";3,09802085513077;5,75;0,389258451425584;0,225797334524154;48;34;"IRR T"
"I1138300180411";3,09842607874768;5,85;0,382039997058584;0,248752026822185;39;34;"IRR T"
"I1138300180505";2,97755061018962;5,39130434782609;0,351467320832645;0,220475361517654;48;34;"IRR T"
"I1138300180612";2,82451662223728;5,43478260869565;0,380334705792486;0,255531889146042;39;34;"IRR T"
"I1138300211107";4,30583769185837;5,45454545454545;0,335012101043166;0,187257831166073;57;34;"IRR T"
"I1138300280410";2,67079201886138;5,14285714285714;0,371957907980448;0,256347674189555;34;34;"IRR T"
"I1139000090807";1,87937356361474;4,81818181818182;0,422548180169051;0,277646915630361;39;34;"IRR T"
"I1139000100511";1,96494099856427;4,84210526315789;0,439530034594296;0,179572988041045;28;34;"IRR T"
"I1139000150713";1,87683500462279;4,70588235294118;0,443821753330768;0,173905429996503;28;34;"IRR T"
"I1139000160512";1,31502288343812;4,55555555555556;0,399519908385858;0,254125024888409;28;34;"IRR T"
"I1139000200509";2,43593825742906;5,05882352941176;0,519573806916261;0,274330933354591;25;34;"IRR T"
"I1139000280510";1,54865086152917;4,92857142857143;0,450001565094121;0,217249708901175;20;34;"IRR T"
"I1140500051007";1,75056987871376;4,95652173913043;0,384930301741001;0,23517368836927;43;34;"IRR T"
"I1140500090610";1,56037280807523;5,16666666666667;0,370258076352972;0,216554629628146;34;34;"IRR T"
"I1140500100511";2,50267598136002;4,84615384615385;0,361993345475967;0,237972253343208;40;34;"IRR T"
"I1140500130509";2,12489539762432;5,03448275862069;0,362810772782267;0,293233428241926;42;34;"IRR T"
"I1140500160512";2,98105467249979;5,03448275862069;0,370190348590435;0,242182401096648;47;34;"IRR T"
"I1140500230913";2,53361563962253;5,30434782608696;0,417814919269712;0,28057909472113;40;34;"IRR T"
"I1140900160713";1,05280886169882;4,32;0,316925987974508;0,195587471479271;37;34;"IRR T"
"I1140900241012";3,38772628418663;3,9375;0,388175671828722;0,275050284948086;39;34;"IRR T"
"I1141000040613";1,62384813123173;5,46153846153846;0,370356066020657;0,202926533827316;42;34;"IRR T"
"I1141000110510";3,05189133527252;4,93333333333333;0,425053420192511;0,318316714978464;28;34;"IRR T"
"I1141000140807";1,90997953003545;4,79166666666667;0,408756228794365;0,25421827133479;37;34;"IRR T"
"I1141000200509";3,42832656335125;5,33333333333333;0,356341165604053;0,243668296689155;38;34;"IRR T"
"I1141000270612";2,74683933879174;5,21739130434783;0,37552759171584;0,216060860685746;41;34;"IRR T"
"I1141000310511";2,87379064375526;5,42857142857143;0,35279832552153;0,20702408989478;50;34;"IRR T"
"I1141100051011";3,17336714082468;4,04545454545455;0,421334175281133;0,298433199139198;35;34;"IRR T"
"I1141100071010";3,43910643143517;3,81818181818182;0,427678445716412;0,247479808591946;31;34;"IRR T"
"I1141100160713";3,36587267567756;4,46153846153846;0,405399743536984;0,303367732566235;46;34;"IRR T"
"I1141100161012";3,92104007984878;4,76666666666667;0,415983661194013;0,251263802319656;51;34;"IRR T"
"I1141100190907";3,68714571458086;4,80769230769231;0,389959114775673;0,249156959358369;39;34;"IRR T"
"I1141100270809";2,77204280595254;4,37037037037037;0,369061307009281;0,237605705567337;54;34;"IRR T"
"I2001000030807";2,72555149418826;4,46666666666667;0,381119176193195;0,256208595468258;31;55;"IRR T"
"I2001000030811";2,67390086304456;4,4;0,372186868379256;0,277133429222956;27;55;"IRR T"
"I2001000040808";2,65464494885145;3,55555555555556;0,430482028230695;0,328607646929464;26;55;"IRR T"
"I2001000160812";2,39245180387192;4,30769230769231;0,429901409903183;0,29513190022633;30;55;"IRR T"
"I2001000200910";2,62637486424036;4,9375;0,342934767336099;0,275801403707332;25;55;"IRR T"
"I2001025030713";1,64575426785549;4,5625;0,429565013663362;0,350403483459716;24;55;"IRR T"
"I2001025030807";2,82976136666976;3,84615384615385;0,429492846877764;0,321413047742289;25;55;"IRR T"
"I2001025030811";2,34648213207953;4,0625;0,407309462222988;0,358150820377102;24;55;"IRR T"
"I2001025040808";2,12806376123602;3,44444444444444;0,393099374563226;0,393369084103889;15;55;"IRR T"
"I2001025160812";2,68562433596785;3,85714285714286;0,405015994729845;0,394191260946508;19;55;"IRR T"
"I2001025200710";2,63665468099944;3,66666666666667;0,463013931350598;0,467747727668282;13;55;"IRR T"
"I2002000020713";2,08296913694256;5,3;0,472773837267738;0,268629616616359;37;55;"IRR T"
"I2002000020811";1,80849383400248;4,76470588235294;0,402313795164273;0,24035992181516;32;55;"IRR T"
"I2002000030807";2,45487154511802;4,5;0,427631674563541;0,289964449914111;28;55;"IRR T"
"I2002000050808";2,41160267077749;4,85;0,466270431101571;0,305138465983295;33;55;"IRR T"
"I2002000170812";2,45689204407062;5,15789473684211;0,421724039743689;0,234161656496785;36;55;"IRR T"
"I2002000260910";3,3280583378587;5,19047619047619;0,45069672902653;0,264322279134515;39;55;"IRR T"
"I2003350010811";2,6497185897909;5,80952380952381;0,336011603095779;0,150698198937259;40;22;"IRR T"
"I2003350040807";3,17333295104534;5,25;0,323955732182469;0,179091077713666;43;22;"IRR T"
"I2003350050808";3,27142093885711;5,70833333333333;0,334721626468241;0,141187706588491;39;22;"IRR T"
"I2003350170812";3,5111186155727;5,5;0,329202288777601;0,152740670792219;41;22;"IRR T"
"I2003350190710";3,5786270925131;5,33333333333333;0,330141091016388;0,160732341563641;43;22;"IRR T"
"I2004300070905";4,08309686949307;7;0,247865152974208;0,0325676002324607;36;16;"LIRR T"
"I2004300140906";4,08325425791207;7,125;0,236178124953445;0,0370889936652362;43;16;"LIRR T"
"I2004300150606";4,19618325853591;6,84;0,220569738820053;0,0317167762109953;44;16;"LIRR T"
"I2004300210605";4,00398498745541;6,90909090909091;0,200262265302649;0,0181117202843551;39;16;"LIRR T"
"I2004300270807";3,76636242524873;7,16666666666667;0,246832326526012;0,0363196688767703;43;16;"LIRR T"
"I2004300280507";3,29026617414821;7,16666666666667;0,251602520141109;0,0354917820165981;41;16;"LIRR T"
"I2005700020811";3,31655352023876;6;0,319839028566518;0,12750875576695;63;59;"LIRR T"
"I2005700030807";4,17184329299243;5,91666666666667;0,271882391484554;0,104113357383809;65;59;"LIRR T"
"I2005700060808";3,60218694070452;6,125;0,308821642049373;0,112651045487054;59;59;"LIRR T"
"I2005700150812";4,20185002763206;6,375;0,264525505894547;0,0951888503181715;60;59;"LIRR T"
"I2005700200710";2,98166965143368;5,90322580645161;0,327815921901743;0,174163148869358;60;59;"LIRR T"
"I2010000040707";3,10527600285103;6,28571428571429;0,310759779630557;0,0974345295154946;46;59;"LIRR T"
"I2010000040811";3,45624255346506;5,83333333333333;0,351476859982373;0,129623364964282;49;59;"LIRR T"
"I2010000060808";3,34389963579462;5,85714285714286;0,333102719654453;0,0761486782842836;45;59;"LIRR T"
"I2010000150812";3,7714960264882;5,82608695652174;0,322177794852811;0,133931223434134;47;59;"LIRR T"
"I2010000210710";2,7789649720518;5,92307692307692;0,345316944873316;0,0930310991813102;45;59;"LIRR T"
"I2013000020807";3,45056547389952;5,57142857142857;0,412287567194138;0,232279394757784;45;37;"IRR T"
"I2013000040811";3,16358001248714;5,76;0,398086907468624;0,212396397459333;48;37;"IRR T"
"I2013000150812";3,37162450352083;6,19047619047619;0,397998373717809;0,205868115010009;43;37;"IRR T"
"I2013000200910";3,59213400842432;6,08333333333333;0,422351793746538;0,240710273470323;50;37;"IRR T"
"I2013000220908";3,97765686056635;6,03846153846154;0,394197223861745;0,233752270493329;48;37;"IRR T"
"I2016050020807";3,04266911442134;5,95652173913043;0,270780498811967;0,0515497373510922;43;66;"IRR T"
"I2016050030811";2,4998866287159;6,25925925925926;0,300751067718146;0,128502174234925;49;66;"IRR T"
"I2016050060808";3,38992604921419;6,53846153846154;0,268158960265862;0,0767743114814537;54;66;"IRR T"
"I2016050160812";2,401944864237;6,52;0,30470898354087;0,0977666360951249;42;66;"IRR T"
"I2016050210710";2,66291938283303;5,95652173913043;0,321112436505463;0,0965996336538002;40;66;"IRR T"
"I2018000010807";2,51487819322497;4,3125;0,3234945389984;0,168568409192566;28;59;"IRR T"
"I2018000040811";1,72367955169699;4,85;0,394012167281366;0,154108721800289;37;59;"IRR T"
"I2018000050808";1,97795389101204;4,90909090909091;0,33419262732807;0,14118277622967;37;59;"LIRR T"
"I2018000200910";3,16060505070329;5,82758620689655;0,343361691512791;0,133053391565699;43;59;"LIRR T"
"I2018500040811";3,03489791357816;5,90322580645161;0,390548516154225;0,216150501516998;60;37;"IRR T"
"I2018500050808";3,5041360522806;5,57692307692308;0,419805594698104;0,238959946993289;50;37;"IRR T"
"I2018500160812";1,63212290184104;6;0,401307628589316;0,210589452663083;53;37;"IRR T"
"I2018500260910";3,98939136837467;6,25;0,338404358885202;0,199661470224946;51;37;"IRR T"
"I2018780030712";3,23822634265345;7,22727272727273;0,259183186733784;0,02874368167221;40;66;"IRR T"
"I2018780030811";3,43989950671539;7,28;0,204334922119749;0,00725136893165032;44;66;"IRR T"
"I2018780050907";3,31552276250951;7,14814814814815;0,192349167994618;0,0193508345566409;41;66;"LIRR T"
"I2018780060808";3,7696831325247;7,39285714285714;0,210121849672732;0,0323990852187613;51;66;"LIRR T"
"I2018780070905";3,1993878547607;6,72222222222222;0,232812519221116;0,0203164664826071;35;66;"LIRR T"
"I2018780100605";3,44472343736387;7,22727272727273;0,225448424545378;0,0255581757850752;37;66;"LIRR T"
"I2018780140606";3,93222350248102;7;0,208310126640065;0,0139530730784117;42;66;"LIRR T"
"I2018780140906";3,62254212683391;7,04;0,225102047223196;0,0125910311030344;39;66;"LIRR T"
"I2018780230710";3,51604018214581;7;0,212604148989784;0,00895432947077195;38;66;"LIRR T"
"I2018780280807";3,8945956323484;7,27586206896552;0,210666447469995;0,0209204987638779;43;66;"LIRR T"
"I2018780290507";3,36570109876075;6,96153846153846;0,212811244926932;0,0146842307372428;45;66;"LIRR T"
"I2018780310713";4,03804371519587;7,12;0,230020710068733;0,0400168741386887;42;66;"IRR T"
"I2021000010807";2,09154974406544;5,29411764705882;0,394856897062881;0,149364058092956;32;59;"IRR T"
"I2021000040811";2,58054768042341;6,47368421052632;0,35545092496066;0,163666241852943;47;59;"IRR T"
"I2021000160812";2,00631231511202;6,47826086956522;0,340861776161142;0,190286521357146;43;59;"IRR T"
"I2021000220908";3,13620450330784;5,22222222222222;0,366672203453594;0,184668338090847;43;59;"IRR T"
"I2021000260910";2,76986850847801;6,05555555555556;0,328627271450985;0,149821717718911;41;59;"IRR T"
"I2022650070905";3,18635912504128;4,44444444444444;0,403555811643235;0,337008961429595;24;55;"IRR T"
"I2022650100605";2,73056651632125;5;0,403768193245583;0,338611775378091;30;55;"IRR T"
"I2022650140606";2,75993788799011;5,53846153846154;0,402948752528151;0,332656074638609;33;55;"IRR T"
"I2022650140906";3,22114016350456;5,14285714285714;0,391040452819563;0,328537389488937;31;55;"IRR T"
"I2022650280507";2,25660625674054;5,53846153846154;0,391072375335988;0,29254161235278;35;55;"IRR T"
"I2022650280807";2,339993327391;5,26086956521739;0,395563089468736;0,313456620683219;34;55;"IRR T"
"I2025500010808";3,46082696486021;6,14814814814815;0,447396913120354;0,322578957484499;54;37;"IRR T"
"I2025500230710";2,81494708934977;5,8;0,413043113484343;0,296826212821985;61;37;"IRR T"
"I2025500310707";2,17909410358959;6,35294117647059;0,424231513724112;0,30977856175383;39;37;"IRR T"
"I2025700130906";2,87152487817786;4,36363636363636;0,372108790825085;0,254095593100542;38;55;"LIRR T"
"I2025700140606";2,25741078639517;5,08333333333333;0,401763603840818;0,283098710507472;36;55;"LIRR T"
"I2025700210605";1,73134561961501;5,04347826086957;0,37623127788533;0,30851841402394;32;55;"LIRR T"
"I2025700280807";3,18799608891228;5,30769230769231;0,345476890243392;0,226531725086035;42;55;"LIRR T"
"I2025700280905";2,40557103348695;4,35294117647059;0,36478837530914;0,308348419409146;29;55;"LIRR T"
"I2025700290507";3,07248112813403;5,32258064516129;0,378269636351061;0,229798239174005;42;55;"LIRR T"
"I2028000060811";2,29062923912295;6,75;0,282336246946828;0,106536829455627;40;66;"IRR T"
"I2028000120908";3,63698536543421;6,96428571428571;0,226425581367219;0,0876195183466854;51;66;"LIRR T"
"I2028000140812";3,28579654961159;7,14285714285714;0,282721587292092;0,105983132658868;40;66;"IRR T"
"I2028000250910";3,04206359660619;6,83333333333333;0,219424868905626;0,0800191294477366;54;66;"LIRR T"
"I2028000310707";2,84468242202563;6,80769230769231;0,284486696089085;0,091421923026139;49;66;"IRR T"
"I2028300040811";2,7848731265557;4,26666666666667;0,305210049773269;0,243197916331925;32;59;"IRR T"
"I2028300150812";2,40584323073219;5,23809523809524;0,289452662450936;0,196446818338548;33;59;"IRR T"
"I2028300220908";2,59954032195929;4,42857142857143;0,348395522056275;0,184371841011434;39;59;"IRR T"
"I2028300250910";2,83120891436745;5;0,258354501958551;0,157407063888317;36;59;"IRR T"
